Nom,STOXX® Europe 600 (Price Return EUR)
ISIN,EU0009658202
Symbole,SXXP
Source,https://stoxx.com/index/sxxp/?factsheet=true
Date,Close
2011-10-27,249.42
2011-10-28,249.0
2011-10-31,243.48
2011-11-01,235.06
2011-11-02,237.22
2011-11-03,242.2
2011-11-04,239.76
2011-11-07,238.44
2011-11-08,240.5
2011-11-09,236.34
2011-11-10,235.35
2011-11-11,240.98
2011-11-14,238.47
2011-11-15,237.03
2011-11-16,237.04
2011-11-17,233.97
2011-11-18,232.17
2011-11-21,224.76
2011-11-22,223.27
2011-11-23,220.31
2011-11-24,219.98
2011-11-25,221.54
2011-11-28,229.85
2011-11-29,231.68
2011-11-30,240.08
2011-12-01,238.49
2011-12-02,240.73
2011-12-05,242.75
2011-12-06,241.92
2011-12-07,241.44
2011-12-08,237.71
2011-12-09,240.51
2011-12-12,236.05
2011-12-13,237.3
2011-12-14,232.44
2011-12-15,234.73
2011-12-16,233.71
2011-12-19,233.75
2011-12-20,238.51
2011-12-21,237.29
2011-12-22,239.78
2011-12-23,241.86
2011-12-27,241.91
2011-12-28,240.2
2011-12-29,242.46
2011-12-30,244.54
2012-01-02,247.15
2012-01-03,251.06
2012-01-04,249.62
2012-01-05,247.39
2012-01-06,247.53
2012-01-09,246.42
2012-01-10,250.82
2012-01-11,249.93
2012-01-12,249.5
2012-01-13,249.18
2012-01-16,251.12
2012-01-17,253.27
2012-01-18,253.48
2012-01-19,256.57
2012-01-20,255.85
2012-01-23,257.01
2012-01-24,256.04
2012-01-25,254.95
2012-01-26,257.86
2012-01-27,255.4
2012-01-30,252.52
2012-01-31,254.41
2012-02-01,259.51
2012-02-02,260.11
2012-02-03,264.6
2012-02-06,264.27
2012-02-07,263.55
2012-02-08,263.01
2012-02-09,263.64
2012-02-10,261.24
2012-02-13,263.17
2012-02-14,262.56
2012-02-15,264.16
2012-02-16,264.31
2012-02-17,265.93
2012-02-20,268.16
2012-02-21,266.7799
2012-02-22,264.5899
2012-02-23,264.08
2012-02-24,264.77
2012-02-27,263.86
2012-02-28,264.33
2012-02-29,264.32
2012-03-01,267.06
2012-03-02,267.21
2012-03-05,265.56
2012-03-06,258.46
2012-03-07,260.11
2012-03-08,264.16
2012-03-09,265.44
2012-03-12,264.87
2012-03-13,269.56
2012-03-14,270.27
2012-03-15,270.98
2012-03-16,272.4
2012-03-19,272.07
2012-03-20,268.97
2012-03-21,268.67
2012-03-22,265.49
2012-03-23,265.65
2012-03-26,268.12
2012-03-27,266.92
2012-03-28,264.1
2012-03-29,260.74
2012-03-30,263.32
2012-04-02,267.16
2012-04-03,264.29
2012-04-04,258.76
2012-04-05,259.07
2012-04-10,252.57
2012-04-11,254.43
2012-04-12,257.36
2012-04-13,253.4
2012-04-16,254.26
2012-04-17,259.45
2012-04-18,257.71
2012-04-19,256.51
2012-04-20,257.79
2012-04-23,251.75
2012-04-24,254.37
2012-04-25,256.96
2012-04-26,257.2
2012-04-27,259.12
2012-04-30,257.2799
2012-05-01,258.37
2012-05-02,257.39
2012-05-03,257.5299
2012-05-04,253.0
2012-05-07,254.83
2012-05-08,250.58
2012-05-09,249.73
2012-05-10,251.1
2012-05-11,251.97
2012-05-14,247.43
2012-05-15,245.76
2012-05-16,244.4
2012-05-17,241.63
2012-05-18,238.88
2012-05-21,240.17
2012-05-22,244.76
2012-05-23,239.51
2012-05-24,241.91
2012-05-25,242.49
2012-05-28,242.47
2012-05-29,244.3
2012-05-30,240.56
2012-05-31,239.73
2012-06-01,235.09
2012-06-04,233.87
2012-06-05,234.59
2012-06-06,239.95
2012-06-07,242.64
2012-06-08,241.93
2012-06-11,241.92
2012-06-12,243.44
2012-06-13,242.56
2012-06-14,241.84
2012-06-15,244.21
2012-06-18,244.36
2012-06-19,248.27
2012-06-20,249.67
2012-06-21,248.4
2012-06-22,246.58
2012-06-25,242.82
2012-06-26,242.59
2012-06-27,245.87
2012-06-28,244.67
2012-06-29,251.17
2012-07-02,254.82
2012-07-03,257.39
2012-07-04,257.33
2012-07-05,256.93
2012-07-06,254.4
2012-07-09,253.46
2012-07-10,255.6
2012-07-11,255.59
2012-07-12,252.89
2012-07-13,256.26
2012-07-16,256.73
2012-07-17,256.0899
2012-07-18,258.93
2012-07-19,261.86
2012-07-20,258.17
2012-07-23,251.75
2012-07-24,250.57
2012-07-25,250.39
2012-07-26,256.58
2012-07-27,259.81
2012-07-30,263.94
2012-07-31,261.38
2012-08-01,262.57
2012-08-02,259.2799
2012-08-03,265.58
2012-08-06,266.8
2012-08-07,268.8
2012-08-08,269.2
2012-08-09,270.27
2012-08-10,269.88
2012-08-13,268.72
2012-08-14,270.54
2012-08-15,270.35
2012-08-16,271.22
2012-08-17,272.83
2012-08-20,271.5
2012-08-21,272.58
2012-08-22,269.27
2012-08-23,267.69
2012-08-24,268.0
2012-08-27,269.2
2012-08-28,267.32
2012-08-29,267.01
2012-08-30,264.97
2012-08-31,266.23
2012-09-03,268.47
2012-09-04,265.43
2012-09-05,265.49
2012-09-06,271.67
2012-09-07,272.3
2012-09-10,271.69
2012-09-11,272.58
2012-09-12,272.91
2012-09-13,272.42
2012-09-14,275.95
2012-09-17,275.01
2012-09-18,273.8
2012-09-19,274.9
2012-09-20,274.5
2012-09-21,275.7799
2012-09-24,274.7
2012-09-25,275.7799
2012-09-26,270.72
2012-09-27,271.65
2012-09-28,268.48
2012-10-01,272.33
2012-10-02,271.62
2012-10-03,271.37
2012-10-04,271.33
2012-10-05,274.11
2012-10-08,271.43
2012-10-09,270.2
2012-10-10,268.71
2012-10-11,270.8399
2012-10-12,269.43
2012-10-15,270.8
2012-10-16,274.38
2012-10-17,275.66
2012-10-18,276.18
2012-10-19,274.08
2012-10-22,272.95
2012-10-23,268.4
2012-10-24,269.52
2012-10-25,270.23
2012-10-26,270.51
2012-10-29,269.46
2012-10-30,271.76
2012-10-31,270.3
2012-11-01,273.7
2012-11-02,274.85
2012-11-05,273.21
2012-11-06,274.74
2012-11-07,271.04
2012-11-08,270.58
2012-11-09,270.27
2012-11-12,269.5299
2012-11-13,270.6
2012-11-14,268.14
2012-11-15,265.52
2012-11-16,262.86
2012-11-19,268.58
2012-11-20,269.49
2012-11-21,270.11
2012-11-22,271.7
2012-11-23,273.33
2012-11-26,272.0
2012-11-27,272.86
2012-11-28,273.15
2012-11-29,276.31
2012-11-30,275.7799
2012-12-03,276.13
2012-12-04,276.24
2012-12-05,276.91
2012-12-06,278.82
2012-12-07,279.17
2012-12-10,279.55
2012-12-11,280.49
2012-12-12,280.64
2012-12-13,279.63
2012-12-14,279.4
2012-12-17,279.18
2012-12-18,280.46
2012-12-19,281.65
2012-12-20,281.81
2012-12-21,280.95
2012-12-24,280.5
2012-12-27,280.6
2012-12-28,278.7799
2012-12-31,279.68
2013-01-02,285.33
2013-01-03,286.83
2013-01-04,287.83
2013-01-07,286.63
2013-01-08,286.25
2013-01-09,288.22
2013-01-10,287.44
2013-01-11,287.08
2013-01-14,286.01
2013-01-15,285.97
2013-01-16,286.0299
2013-01-17,287.35
2013-01-18,287.0299
2013-01-21,287.7799
2013-01-22,287.66
2013-01-23,288.22
2013-01-24,288.89
2013-01-25,289.72
2013-01-28,289.36
2013-01-29,290.3
2013-01-30,288.63
2013-01-31,287.22
2013-02-01,288.2
2013-02-04,283.9
2013-02-05,285.56
2013-02-06,284.52
2013-02-07,283.88
2013-02-08,287.3399
2013-02-11,285.62
2013-02-12,287.07
2013-02-13,288.27
2013-02-14,287.79
2013-02-15,287.3399
2013-02-18,286.76
2013-02-19,290.01
2013-02-20,289.07
2013-02-21,284.86
2013-02-22,288.57
2013-02-25,288.4
2013-02-26,284.6
2013-02-27,287.17
2013-02-28,289.94
2013-03-01,289.02
2013-03-04,288.89
2013-03-05,294.11
2013-03-06,293.38
2013-03-07,293.19
2013-03-08,295.55
2013-03-11,295.26
2013-03-12,295.37
2013-03-13,295.32
2013-03-14,298.52
2013-03-15,297.44
2013-03-18,296.81
2013-03-19,295.55
2013-03-20,296.5
2013-03-21,294.47
2013-03-22,294.04
2013-03-25,293.25
2013-03-26,293.76
2013-03-27,292.44
2013-03-28,293.7799
2013-04-02,297.52
2013-04-03,294.8
2013-04-04,291.71
2013-04-05,287.13
2013-04-08,287.64
2013-04-09,288.07
2013-04-10,293.19
2013-04-11,294.96
2013-04-12,292.39
2013-04-15,290.43
2013-04-16,288.16
2013-04-17,283.73
2013-04-18,283.73
2013-04-19,285.21
2013-04-22,285.68
2013-04-23,292.63
2013-04-24,294.63
2013-04-25,296.88
2013-04-26,295.89
2013-04-29,297.39
2013-04-30,296.72
2013-05-01,296.93
2013-05-02,297.88
2013-05-03,301.04
2013-05-06,300.97
2013-05-07,301.74
2013-05-08,303.67
2013-05-09,303.74
2013-05-10,304.99
2013-05-13,304.46
2013-05-14,305.66
2013-05-15,308.06
2013-05-16,307.97
2013-05-17,308.72
2013-05-20,309.77
2013-05-21,309.99
2013-05-22,310.5899
2013-05-23,303.99
2013-05-24,303.35
2013-05-27,304.3399
2013-05-28,308.23
2013-05-29,302.5
2013-05-30,303.55
2013-05-31,300.88
2013-06-03,298.5899
2013-06-04,299.5899
2013-06-05,295.12
2013-06-06,291.69
2013-06-07,295.4
2013-06-10,295.22
2013-06-11,291.74
2013-06-12,290.68
2013-06-13,290.51
2013-06-14,291.13
2013-06-17,293.25
2013-06-18,293.02
2013-06-19,292.36
2013-06-20,283.68
2013-06-21,280.4
2013-06-24,275.66
2013-06-25,279.69
2013-06-26,284.54
2013-06-27,286.42
2013-06-28,285.02
2013-07-01,288.29
2013-07-02,287.13
2013-07-03,285.46
2013-07-04,292.15
2013-07-05,288.31
2013-07-08,292.37
2013-07-09,294.58
2013-07-10,294.8399
2013-07-11,296.54
2013-07-12,296.2
2013-07-15,297.38
2013-07-16,295.31
2013-07-17,297.04
2013-07-18,299.76
2013-07-19,299.85
2013-07-22,300.3
2013-07-23,299.44
2013-07-24,301.1
2013-07-25,299.63
2013-07-26,298.91
2013-07-29,299.06
2013-07-30,299.43
2013-07-31,299.58
2013-08-01,303.29
2013-08-02,304.15
2013-08-05,304.74
2013-08-06,303.5
2013-08-07,302.81
2013-08-08,304.17
2013-08-09,305.92
2013-08-12,306.08
2013-08-13,307.79
2013-08-14,308.62
2013-08-15,305.3399
2013-08-16,306.36
2013-08-19,304.77
2013-08-20,302.25
2013-08-21,300.61
2013-08-22,303.55
2013-08-23,304.71
2013-08-26,304.48
2013-08-27,299.01
2013-08-28,297.89
2013-08-29,300.13
2013-08-30,297.32
2013-09-02,302.94
2013-09-03,301.7799
2013-09-04,302.3399
2013-09-05,304.56
2013-09-06,306.1
2013-09-09,305.8399
2013-09-10,309.8
2013-09-11,310.88
2013-09-12,310.74
2013-09-13,311.46
2013-09-16,313.42
2013-09-17,311.95
2013-09-18,313.2799
2013-09-19,315.05
2013-09-20,314.2
2013-09-23,312.62
2013-09-24,313.2
2013-09-25,313.02
2013-09-26,313.02
2013-09-27,312.18
2013-09-30,310.46
2013-10-01,312.86
2013-10-02,310.79
2013-10-03,309.55
2013-10-04,309.89
2013-10-07,309.18
2013-10-08,306.8399
2013-10-09,305.13
2013-10-10,310.29
2013-10-11,311.61
2013-10-14,312.22
2013-10-15,314.82
2013-10-16,315.55
2013-10-17,315.98
2013-10-18,318.47
2013-10-21,319.54
2013-10-22,320.97
2013-10-23,318.99
2013-10-24,320.38
2013-10-25,320.0899
2013-10-28,319.49
2013-10-29,320.77
2013-10-30,320.8
2013-10-31,322.37
2013-11-01,321.5
2013-11-04,322.5
2013-11-05,321.89
2013-11-06,323.26
2013-11-07,323.23
2013-11-08,322.72
2013-11-11,323.57
2013-11-12,321.68
2013-11-13,319.82
2013-11-14,322.43
2013-11-15,323.0
2013-11-18,324.7
2013-11-19,322.56
2013-11-20,322.91
2013-11-21,322.42
2013-11-22,322.77
2013-11-25,324.18
2013-11-26,322.24
2013-11-27,324.04
2013-11-28,325.19
2013-11-29,325.16
2013-12-02,324.1
2013-12-03,319.13
2013-12-04,317.24
2013-12-05,314.41
2013-12-06,316.5
2013-12-09,317.15
2013-12-10,314.91
2013-12-11,313.3
2013-12-12,310.24
2013-12-13,309.75
2013-12-16,313.64
2013-12-17,311.31
2013-12-18,313.99
2013-12-19,319.44
2013-12-20,321.14
2013-12-23,323.4
2013-12-24,324.21
2013-12-27,327.68
2013-12-30,327.13
2013-12-31,328.26
2014-01-02,325.82
2014-01-03,327.64
2014-01-06,326.98
2014-01-07,329.4
2014-01-08,329.75
2014-01-09,328.41
2014-01-10,329.95
2014-01-13,330.72
2014-01-14,331.23
2014-01-15,334.51
2014-01-16,333.99
2014-01-17,335.82
2014-01-20,335.5
2014-01-21,335.76
2014-01-22,336.06
2014-01-23,332.69
2014-01-24,324.75
2014-01-27,322.02
2014-01-28,324.22
2014-01-29,322.39
2014-01-30,323.32
2014-01-31,322.52
2014-02-03,318.21
2014-02-04,317.58
2014-02-05,318.04
2014-02-06,322.77
2014-02-07,325.0899
2014-02-10,325.3
2014-02-11,329.52
2014-02-12,332.0
2014-02-13,331.48
2014-02-14,333.32
2014-02-17,334.56
2014-02-18,334.6
2014-02-19,334.94
2014-02-20,334.7799
2014-02-21,336.0899
2014-02-24,338.19
2014-02-25,338.39
2014-02-26,337.7
2014-02-27,337.21
2014-02-28,338.02
2014-03-03,330.36
2014-03-04,337.15
2014-03-05,337.06
2014-03-06,337.2799
2014-03-07,333.06
2014-03-10,331.4
2014-03-11,331.49
2014-03-12,327.95
2014-03-13,324.51
2014-03-14,322.23
2014-03-17,325.83
2014-03-18,327.93
2014-03-19,327.63
2014-03-20,327.67
2014-03-21,327.91
2014-03-24,324.39
2014-03-25,328.57
2014-03-26,330.93
2014-03-27,331.4
2014-03-28,333.76
2014-03-31,334.31
2014-04-01,336.35
2014-04-02,336.93
2014-04-03,337.25
2014-04-04,339.18
2014-04-07,334.96
2014-04-08,333.89
2014-04-09,335.16
2014-04-10,333.41
2014-04-11,328.77
2014-04-14,329.79
2014-04-15,326.58
2014-04-16,330.82
2014-04-17,332.43
2014-04-22,337.0299
2014-04-23,335.05
2014-04-24,336.13
2014-04-25,333.5
2014-04-28,334.13
2014-04-29,338.12
2014-04-30,337.89
2014-05-01,338.5
2014-05-02,337.76
2014-05-05,336.89
2014-05-06,336.04
2014-05-07,336.0299
2014-05-08,339.56
2014-05-09,338.54
2014-05-12,340.96
2014-05-13,341.89
2014-05-14,341.5899
2014-05-15,338.5
2014-05-16,338.99
2014-05-19,338.51
2014-05-20,338.32
2014-05-21,340.3399
2014-05-22,341.02
2014-05-23,341.76
2014-05-26,343.69
2014-05-27,344.47
2014-05-28,344.29
2014-05-29,344.51
2014-05-30,344.24
2014-06-02,345.08
2014-06-03,343.48
2014-06-04,343.56
2014-06-05,344.99
2014-06-06,347.3
2014-06-09,348.61
2014-06-10,349.71
2014-06-11,347.74
2014-06-12,347.83
2014-06-13,347.07
2014-06-16,345.52
2014-06-17,346.42
2014-06-18,346.13
2014-06-19,348.15
2014-06-20,348.0899
2014-06-23,346.31
2014-06-24,345.57
2014-06-25,341.94
2014-06-26,341.86
2014-06-27,341.97
2014-06-30,341.86
2014-07-01,344.89
2014-07-02,345.68
2014-07-03,348.91
2014-07-04,347.95
2014-07-07,344.8
2014-07-08,339.99
2014-07-09,339.96
2014-07-10,336.37
2014-07-11,336.91
2014-07-14,339.79
2014-07-15,338.42
2014-07-16,342.97
2014-07-17,339.74
2014-07-18,339.66
2014-07-21,337.95
2014-07-22,342.44
2014-07-23,342.86
2014-07-24,344.33
2014-07-25,341.95
2014-07-28,341.3399
2014-07-29,342.27
2014-07-30,340.44
2014-07-31,335.99
2014-08-01,331.91
2014-08-04,331.15
2014-08-05,332.1
2014-08-06,329.19
2014-08-07,326.96
2014-08-08,324.91
2014-08-11,329.36
2014-08-12,328.74
2014-08-13,330.02
2014-08-14,331.04
2014-08-15,329.72
2014-08-18,333.6
2014-08-19,335.49
2014-08-20,335.3
2014-08-21,337.51
2014-08-22,336.75
2014-08-25,340.46
2014-08-26,342.96
2014-08-27,343.33
2014-08-28,341.05
2014-08-29,342.0
2014-09-01,342.86
2014-09-02,342.75
2014-09-03,344.97
2014-09-04,348.89
2014-09-05,347.57
2014-09-08,346.0899
2014-09-09,344.87
2014-09-10,344.7
2014-09-11,344.27
2014-09-12,344.27
2014-09-15,343.91
2014-09-16,342.8399
2014-09-17,344.39
2014-09-18,347.7799
2014-09-19,348.52
2014-09-22,346.69
2014-09-23,341.89
2014-09-24,344.35
2014-09-25,341.44
2014-09-26,342.3
2014-09-29,340.99
2014-09-30,343.08
2014-10-01,340.22
2014-10-02,332.05
2014-10-03,335.19
2014-10-06,336.0
2014-10-07,330.85
2014-10-08,328.0
2014-10-09,326.67
2014-10-10,321.62
2014-10-13,321.56
2014-10-14,321.5299
2014-10-15,311.36
2014-10-16,310.0299
2014-10-17,318.68
2014-10-20,317.01
2014-10-21,323.74
2014-10-22,326.11
2014-10-23,328.26
2014-10-24,327.17
2014-10-27,325.1
2014-10-28,328.25
2014-10-29,328.7799
2014-10-30,330.71
2014-10-31,336.8
2014-11-03,334.25
2014-11-04,330.88
2014-11-05,336.36
2014-11-06,337.08
2014-11-07,335.25
2014-11-10,337.71
2014-11-11,338.93
2014-11-12,335.0899
2014-11-13,335.86
2014-11-14,335.63
2014-11-17,337.25
2014-11-18,339.3
2014-11-19,339.15
2014-11-20,338.2799
2014-11-21,345.24
2014-11-24,345.72
2014-11-25,346.2799
2014-11-26,346.2799
2014-11-27,347.49
2014-11-28,347.25
2014-12-01,345.64
2014-12-02,347.37
2014-12-03,349.3399
2014-12-04,344.8399
2014-12-05,350.97
2014-12-08,348.61
2014-12-09,340.48
2014-12-10,339.32
2014-12-11,339.31
2014-12-12,330.54
2014-12-15,323.29
2014-12-16,328.88
2014-12-17,329.3399
2014-12-18,339.05
2014-12-19,340.3
2014-12-22,341.97
2014-12-23,344.06
2014-12-24,343.89
2014-12-29,344.27
2014-12-30,341.02
2014-12-31,342.54
2015-01-02,341.33
2015-01-05,333.99
2015-01-06,331.61
2015-01-07,333.2
2015-01-08,342.35
2015-01-09,337.93
2015-01-12,339.87
2015-01-13,344.77
2015-01-14,339.67
2015-01-15,348.45
2015-01-16,352.4
2015-01-19,353.18
2015-01-20,355.96
2015-01-21,358.12
2015-01-22,364.05
2015-01-23,370.37
2015-01-26,372.39
2015-01-27,368.7
2015-01-28,369.08
2015-01-29,368.76
2015-01-30,367.05
2015-02-02,367.2799
2015-02-03,370.2799
2015-02-04,372.1
2015-02-05,372.51
2015-02-06,373.31
2015-02-09,370.55
2015-02-10,372.94
2015-02-11,372.04
2015-02-12,374.83
2015-02-13,377.07
2015-02-16,376.55
2015-02-17,377.02
2015-02-18,380.37
2015-02-19,381.41
2015-02-20,382.27
2015-02-23,385.08
2015-02-24,387.25
2015-02-25,386.76
2015-02-26,390.69
2015-02-27,392.21
2015-03-02,391.29
2015-03-03,387.68
2015-03-04,390.61
2015-03-05,393.7799
2015-03-06,394.18
2015-03-09,393.19
2015-03-10,389.66
2015-03-11,395.48
2015-03-12,395.36
2015-03-13,396.61
2015-03-16,400.18
2015-03-17,397.33
2015-03-18,398.65
2015-03-19,400.83
2015-03-20,404.01
2015-03-23,401.24
2015-03-24,402.49
2015-03-25,397.95
2015-03-26,394.54
2015-03-27,395.54
2015-03-30,399.8399
2015-03-31,397.3
2015-04-01,398.52
2015-04-02,397.8
2015-04-07,404.3399
2015-04-08,404.66
2015-04-09,409.15
2015-04-10,412.93
2015-04-13,413.63
2015-04-14,411.7
2015-04-15,414.06
2015-04-16,410.93
2015-04-17,403.69
2015-04-20,406.87
2015-04-21,409.12
2015-04-22,408.99
2015-04-23,407.18
2015-04-24,408.42
2015-04-27,412.42
2015-04-28,406.2799
2015-04-29,397.3
2015-04-30,395.79
2015-05-01,394.66
2015-05-04,396.82
2015-05-05,391.01
2015-05-06,388.68
2015-05-07,388.98
2015-05-08,400.16
2015-05-11,401.3399
2015-05-12,396.0899
2015-05-13,395.46
2015-05-14,397.99
2015-05-15,396.45
2015-05-18,398.0899
2015-05-19,404.7799
2015-05-20,406.42
2015-05-21,407.87
2015-05-22,407.74
2015-05-25,406.56
2015-05-26,403.61
2015-05-27,408.88
2015-05-28,406.83
2015-05-29,399.87
2015-06-01,400.57
2015-06-02,396.45
2015-06-03,395.93
2015-06-04,392.65
2015-06-05,389.0
2015-06-08,385.39
2015-06-09,383.87
2015-06-10,390.7799
2015-06-11,393.0
2015-06-12,389.38
2015-06-15,383.02
2015-06-16,385.49
2015-06-17,383.74
2015-06-18,384.22
2015-06-19,385.5899
2015-06-22,394.25
2015-06-23,398.83
2015-06-24,397.32
2015-06-25,396.39
2015-06-26,396.85
2015-06-29,386.17
2015-06-30,381.31
2015-07-01,387.07
2015-07-02,385.46
2015-07-03,383.42
2015-07-06,378.68
2015-07-07,372.74
2015-07-08,372.88
2015-07-09,381.06
2015-07-10,388.8
2015-07-13,396.46
2015-07-14,398.3
2015-07-15,400.0299
2015-07-16,405.43
2015-07-17,405.68
2015-07-20,406.8
2015-07-21,402.66
2015-07-22,400.2799
2015-07-23,398.1
2015-07-24,394.64
2015-07-27,385.91
2015-07-28,390.02
2015-07-29,394.01
2015-07-30,396.24
2015-07-31,396.37
2015-08-03,399.44
2015-08-04,398.75
2015-08-05,403.93
2015-08-06,400.7
2015-08-07,397.07
2015-08-10,399.82
2015-08-11,393.61
2015-08-12,382.99
2015-08-13,386.69
2015-08-14,386.24
2015-08-17,387.26
2015-08-18,388.13
2015-08-19,381.31
2015-08-20,373.44
2015-08-21,361.2799
2015-08-24,342.01
2015-08-25,356.36
2015-08-26,350.14
2015-08-27,362.27
2015-08-28,363.2799
2015-08-31,362.79
2015-09-01,352.89
2015-09-02,353.86
2015-09-03,362.24
2015-09-04,353.11
2015-09-07,354.81
2015-09-08,359.0
2015-09-09,363.77
2015-09-10,359.3399
2015-09-11,355.72
2015-09-14,353.63
2015-09-15,356.43
2015-09-16,361.87
2015-09-17,361.21
2015-09-18,354.77
2015-09-21,357.83
2015-09-22,346.67
2015-09-23,346.97
2015-09-24,339.63
2015-09-25,349.2799
2015-09-28,341.57
2015-09-29,339.23
2015-09-30,347.77
2015-10-01,346.23
2015-10-02,347.86
2015-10-05,358.33
2015-10-06,360.41
2015-10-07,360.93
2015-10-08,361.61
2015-10-09,362.82
2015-10-12,361.79
2015-10-13,358.47
2015-10-14,355.81
2015-10-15,360.99
2015-10-16,363.13
2015-10-19,364.25
2015-10-20,362.67
2015-10-21,362.64
2015-10-22,369.99
2015-10-23,377.36
2015-10-26,375.89
2015-10-27,371.88
2015-10-28,375.83
2015-10-29,375.7
2015-10-30,375.47
2015-11-02,376.75
2015-11-03,378.36
2015-11-04,380.2799
2015-11-05,378.76
2015-11-06,379.95
2015-11-09,375.88
2015-11-10,376.27
2015-11-11,378.71
2015-11-12,372.56
2015-11-13,369.5299
2015-11-16,370.64
2015-11-17,379.88
2015-11-18,379.33
2015-11-19,380.96
2015-11-20,381.79
2015-11-23,380.37
2015-11-24,375.64
2015-11-25,380.8399
2015-11-26,384.37
2015-11-27,383.67
2015-11-30,385.43
2015-12-01,384.24
2015-12-02,384.17
2015-12-03,372.11
2015-12-04,370.5899
2015-12-07,372.48
2015-12-08,365.75
2015-12-09,364.19
2015-12-10,363.21
2015-12-11,355.79
2015-12-14,349.54
2015-12-15,359.58
2015-12-16,360.43
2015-12-17,364.9
2015-12-18,361.23
2015-12-21,357.15
2015-12-22,356.87
2015-12-23,366.39
2015-12-24,366.2799
2015-12-28,364.49
2015-12-29,369.68
2015-12-30,367.7
2015-12-31,365.81
2016-01-04,356.66
2016-01-05,358.88
2016-01-06,354.35
2016-01-07,346.51
2016-01-08,341.35
2016-01-11,340.23
2016-01-12,343.22
2016-01-13,344.63
2016-01-14,339.42
2016-01-15,329.8399
2016-01-18,328.64
2016-01-19,332.93
2016-01-20,322.29
2016-01-21,328.51
2016-01-22,338.36
2016-01-25,336.27
2016-01-26,339.2
2016-01-27,340.24
2016-01-28,334.89
2016-01-29,342.27
2016-02-01,341.61
2016-02-02,334.5899
2016-02-03,329.43
2016-02-04,328.76
2016-02-05,325.9
2016-02-08,314.36
2016-02-09,309.39
2016-02-10,315.19
2016-02-11,303.58
2016-02-12,312.41
2016-02-15,321.76
2016-02-16,320.37
2016-02-17,328.77
2016-02-18,328.91
2016-02-19,326.37
2016-02-22,331.82
2016-02-23,327.7799
2016-02-24,320.23
2016-02-25,326.54
2016-02-26,331.54
2016-02-29,333.92
2016-03-01,338.72
2016-03-02,340.97
2016-03-03,339.42
2016-03-04,341.8
2016-03-07,340.93
2016-03-08,337.48
2016-03-09,339.14
2016-03-10,333.5
2016-03-11,342.23
2016-03-14,344.66
2016-03-15,340.86
2016-03-16,341.0
2016-03-17,340.68
2016-03-18,341.71
2016-03-21,340.82
2016-03-22,340.3
2016-03-23,340.07
2016-03-24,335.1
2016-03-29,336.79
2016-03-30,341.18
2016-03-31,337.54
2016-04-01,333.15
2016-04-04,334.49
2016-04-05,328.15
2016-04-06,330.65
2016-04-07,328.1
2016-04-08,331.86
2016-04-11,332.87
2016-04-12,334.64
2016-04-13,343.06
2016-04-14,343.99
2016-04-15,342.79
2016-04-18,344.2
2016-04-19,349.24
2016-04-20,350.75
2016-04-21,349.5899
2016-04-22,348.46
2016-04-25,346.68
2016-04-26,347.31
2016-04-27,348.32
2016-04-28,348.9
2016-04-29,341.48
2016-05-02,341.24
2016-05-03,335.56
2016-05-04,331.8
2016-05-05,332.86
2016-05-06,331.67
2016-05-09,333.22
2016-05-10,336.24
2016-05-11,334.74
2016-05-12,333.11
2016-05-13,334.68
2016-05-16,334.73
2016-05-17,334.72
2016-05-18,337.58
2016-05-19,333.91
2016-05-20,338.01
2016-05-23,336.69
2016-05-24,344.12
2016-05-25,348.56
2016-05-26,348.91
2016-05-27,349.64
2016-05-30,350.14
2016-05-31,347.45
2016-06-01,344.12
2016-06-02,344.35
2016-06-03,341.29
2016-06-06,342.41
2016-06-07,346.26
2016-06-08,344.56
2016-06-09,341.25
2016-06-10,332.92
2016-06-13,326.8
2016-06-14,320.5299
2016-06-15,323.63
2016-06-16,321.29
2016-06-17,325.7799
2016-06-20,337.67
2016-06-21,340.04
2016-06-22,341.32
2016-06-23,346.3399
2016-06-24,321.98
2016-06-27,308.75
2016-06-28,316.7
2016-06-29,326.49
2016-06-30,329.88
2016-07-01,332.24
2016-07-04,329.7799
2016-07-05,324.17
2016-07-06,318.76
2016-07-07,322.12
2016-07-08,327.35
2016-07-11,332.72
2016-07-12,336.26
2016-07-13,335.83
2016-07-14,338.5
2016-07-15,337.92
2016-07-18,338.7
2016-07-19,337.32
2016-07-20,340.81
2016-07-21,340.58
2016-07-22,340.33
2016-07-25,340.93
2016-07-26,341.26
2016-07-27,342.74
2016-07-28,339.47
2016-07-29,341.89
2016-08-01,339.86
2016-08-02,335.47
2016-08-03,335.58
2016-08-04,337.8399
2016-08-05,341.38
2016-08-08,341.5299
2016-08-09,344.67
2016-08-10,343.98
2016-08-11,346.66
2016-08-12,346.0899
2016-08-15,346.05
2016-08-16,343.32
2016-08-17,340.47
2016-08-18,342.91
2016-08-19,340.14
2016-08-22,340.43
2016-08-23,343.6
2016-08-24,344.93
2016-08-25,342.02
