Nom,STOXX® Europe 600 (Gross Return EUR),STOXX® Europe 600 (Price Return EUR),EURO STOXX 50® (Gross Return EUR),EURO STOXX 50® (Price Return EUR),CAC All-Tradable Gross Return,CAC All-Tradable,CAC 40 Gross Return,CAC 40
ISIN,CH0102635015,EU0009658202,CH0102173264,EU0009658145,QS0011131891,FR0003999499,QS0011131834,FR0003500008
Symbole,SXXGR,SXXP,SX5GT,SX5E,CACTR,CACT,PX1GR,CAC
Source,https://stoxx.com/index/sxxgr/?factsheet=true,https://stoxx.com/index/sxxp/?factsheet=true,https://stoxx.com/index/sx5gt/?factsheet=true,https://stoxx.com/index/sx5e/?factsheet=true,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CACT%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=PX1GR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CAC%3APAR
Date,STOXX_600_Gross_Return,STOXX_600_Price_Return,EURO_STOXX_50_Gross_Return,EURO_STOXX_50_Price_Return,CAC_All_Tradable_Gross_Return,CAC_All_Tradable_Price_Return,CAC_40_Gross_Return,CAC_40_Price_Return
2015-08-03,179.06,399.44,1294.05,3635.4,8373.19,3932.71,12111.4,5120.52
2015-08-04,178.76,398.75,1288.32,3619.31,8365.69,3928.98,12091.59,5112.14
2015-08-05,181.08,403.93,1308.77,3676.75,8481.87,3983.43,12291.67,5196.73
2015-08-06,179.73,400.7,1306.08,3668.47,8471.58,3978.59,12280.73,5192.11
2015-08-07,178.12,397.07,1295.68,3637.8,8404.66,3947.17,12192.37,5154.75
2015-08-10,179.36,399.82,1308.91,3674.94,8468.06,3976.94,12288.53,5195.41
2015-08-11,176.58,393.61,1284.09,3605.28,8323.06,3908.84,12060.57,5099.03
2015-08-12,171.81,382.99,1241.05,3484.41,8055.06,3782.98,11649.97,4925.43
2015-08-13,173.74,386.69,1252.35,3516.15,8156.72,3830.73,11795.24,4986.85
2015-08-14,173.54,386.24,1243.4,3491.03,8122.27,3814.54,11723.39,4956.47
2015-08-17,173.99,387.26,1245.85,3497.9,8159.13,3831.8,11790.47,4984.83
2015-08-18,174.3899,388.13,1244.95,3495.38,8145.43,3825.37,11758.35,4971.25
2015-08-19,171.32,381.31,1221.6099,3429.84,8010.11,3761.82,11552.2,4884.1
2015-08-20,167.83,373.44,1194.41,3353.48,7846.07,3684.78,11314.38,4783.55
2015-08-21,162.37,361.2799,1156.58,3247.26,7604.95,3571.54,10953.53,4630.99
2015-08-24,153.71,342.01,1094.65,3073.39,7218.89,3390.24,10368.06,4383.46
2015-08-25,160.16,356.36,1146.16,3218.01,7509.17,3526.56,10797.13,4564.86
2015-08-26,157.36,350.14,1129.32,3170.73,7408.37,3479.22,10646.21,4501.05
2015-08-27,162.84,362.27,1168.52,3280.78,7648.97,3592.22,11017.86,4658.18
2015-08-28,163.29,363.2799,1170.59,3286.59,7670.22,3602.19,11057.93,4675.13
2015-08-31,163.07,362.79,1164.55,3269.63,7634.89,3585.6,11005.48,4652.95
2015-09-01,158.62,352.89,1135.73,3188.73,7456.42,3501.79,10741.07,4541.16
2015-09-02,159.05,353.86,1139.34,3198.86,7471.94,3509.07,10773.6,4554.92
2015-09-03,162.83,362.24,1164.71,3270.09,7629.53,3583.09,11007.46,4653.79
2015-09-04,158.73,353.11,1132.71,3180.25,7427.49,3488.2,10698.31,4523.08
2015-09-07,159.49,354.81,1139.02,3197.9699,7464.63,3505.64,10761.12,4549.64
2015-09-08,161.38,359.0,1151.8,3233.84,7542.62,3542.22,10876.13,4598.26
2015-09-09,163.53,363.77,1164.67,3269.98,7645.44,3590.5,11033.02,4664.59
2015-09-10,161.59,359.3399,1147.28,3221.14,7543.86,3542.79,10872.02,4596.53
2015-09-11,159.96,355.72,1135.45,3187.94,7462.02,3504.36,10758.94,4548.72
2015-09-14,159.02,353.63,1131.07,3175.62,7412.06,3480.9,10686.64,4518.15
2015-09-15,160.28,356.43,1142.46,3207.6,7485.75,3515.5,10807.79,4569.37
2015-09-16,162.72,361.87,1158.19,3251.79,7591.44,3565.14,10988.66,4645.84
2015-09-17,162.43,361.21,1159.6199,3255.79,7611.86,3574.73,11010.65,4655.14
2015-09-18,159.55,354.77,1124.54,3157.3,7444.73,3496.24,10728.51,4535.85
2015-09-21,160.95,357.83,1134.9,3184.7199,7519.18,3531.04,10845.95,4585.5
2015-09-22,155.93,346.67,1096.17,3076.05,7279.99,3418.71,10474.61,4428.51
2015-09-23,156.07,346.97,1097.58,3079.9899,7289.81,3423.32,10484.83,4432.83
2015-09-24,152.78,339.63,1075.96,3019.34,7152.04,3358.62,10282.4,4347.24
2015-09-25,157.12,349.2799,1109.4,3113.16,7361.62,3457.05,10597.96,4480.66
2015-09-28,153.68,341.57,1083.92,3039.44,7179.33,3367.44,10320.77,4357.05
2015-09-29,152.62,339.23,1080.5,3029.86,7144.74,3351.21,10289.22,4343.73
2015-09-30,156.47,347.77,1105.75,3100.67,7319.44,3433.16,10553.49,4455.29
2015-10-01,155.79,346.23,1094.48,3069.05,7276.46,3412.98,10485.38,4426.54
2015-10-02,156.53,347.86,1101.3,3088.18,7325.54,3435.99,10561.99,4458.88
2015-10-05,161.25,358.33,1138.03,3190.39,7569.72,3550.52,10936.31,4616.9
2015-10-06,162.18,360.41,1148.63,3220.09,7640.22,3583.59,11039.91,4660.64
2015-10-07,162.4199,360.93,1150.88,3226.4,7643.4,3585.08,11055.79,4667.34
2015-10-08,162.75,361.61,1150.3599,3224.96,7662.84,3594.2,11076.07,4675.91
2015-10-09,163.29,362.82,1159.41,3250.31,7702.22,3612.67,11136.44,4701.39
2015-10-12,162.83,361.79,1158.34,3247.33,7679.57,3602.05,11106.37,4688.7
2015-10-13,161.35,358.47,1149.49,3221.28,7615.52,3569.66,11008.11,4643.38
2015-10-14,160.15,355.81,1138.89,3191.57,7563.52,3545.28,10926.67,4609.03
2015-10-15,162.49,360.99,1155.75,3238.81,7669.63,3595.02,11083.75,4675.29
2015-10-16,163.45,363.13,1165.07,3264.93,7712.1,3614.93,11148.94,4702.79
2015-10-19,163.96,364.25,1167.6099,3272.04,7720.44,3618.84,11151.99,4704.07
2015-10-20,163.26,362.67,1162.18,3255.7199,7674.3,3597.21,11080.26,4673.81
2015-10-21,163.25,362.64,1168.07,3272.23,7709.36,3613.64,11130.72,4695.1
2015-10-22,166.63,369.99,1196.94,3353.11,7868.13,3688.06,11384.57,4802.18
2015-10-23,169.95,377.36,1222.89,3425.81,8054.83,3775.58,11672.52,4923.64
2015-10-26,169.29,375.89,1218.89,3414.6,8014.19,3756.53,11609.68,4897.13
2015-10-27,167.48,371.88,1206.9,3381.01,7930.59,3717.34,11490.99,4847.07
2015-10-28,169.26,375.83,1221.21,3421.09,8000.98,3750.34,11594.13,4890.58
2015-10-29,169.24,375.7,1218.72,3413.39,7994.02,3747.08,11582.85,4885.82
2015-10-30,169.13,375.47,1220.45,3418.23,8008.88,3754.04,11610.92,4897.66
2015-11-02,169.72,376.75,1226.25,3434.5,8042.02,3769.57,11654.91,4916.21
2015-11-03,170.45,378.36,1229.26,3442.68,8069.46,3782.43,11702.24,4936.18
2015-11-04,171.32,380.2799,1228.0,3439.16,8095.15,3794.47,11730.96,4948.29
2015-11-05,170.6699,378.76,1230.97,3447.49,8137.27,3814.21,11806.23,4980.04
2015-11-06,171.21,379.95,1238.38,3468.21,8151.95,3821.09,11815.98,4984.15
2015-11-09,169.38,375.88,1220.57,3418.36,8034.13,3765.86,11642.97,4911.17
2015-11-10,169.56,376.27,1223.25,3425.4,8034.32,3765.14,11648.43,4912.16
2015-11-11,170.66,378.71,1231.47,3448.42,8101.46,3796.6,11744.13,4952.51
2015-11-12,167.98,372.56,1210.45,3387.7,7958.78,3729.74,11516.79,4856.65
2015-11-13,166.62,369.5299,1200.79,3360.65,7881.53,3693.54,11401.32,4807.95
2015-11-16,167.13,370.64,1201.35,3362.23,7876.69,3690.22,11394.92,4804.31
2015-11-17,171.29,379.88,1233.41,3451.94,8080.68,3785.78,11710.37,4937.31
2015-11-18,171.08,379.33,1227.08,3431.92,8040.28,3766.86,11637.83,4906.72
2015-11-19,171.87,380.96,1233.16,3448.93,8063.63,3777.8,11657.69,4915.1
2015-11-20,172.24,381.79,1234.42,3452.45,8059.16,3775.23,11649.74,4910.97
2015-11-23,171.61,380.37,1231.85,3445.26,8028.74,3760.98,11597.89,4889.12
2015-11-24,169.48,375.64,1219.1,3409.6,7912.09,3706.34,11434.6,4820.28
2015-11-25,171.83,380.8399,1237.8599,3462.06,8029.13,3761.16,11607.08,4892.99
2015-11-26,173.44,384.37,1250.93,3498.62,8114.82,3801.3,11732.88,4946.02
2015-11-27,173.13,383.67,1247.48,3488.99,8098.23,3793.54,11695.22,4930.14
2015-11-30,173.9199,385.43,1253.73,3506.45,8145.83,3815.83,11760.34,4957.6
2015-12-01,173.3899,384.24,1244.34,3479.64,8092.68,3789.81,11662.5,4914.53
2015-12-02,173.36,384.17,1240.42,3468.66,8082.93,3785.25,11641.69,4905.76
2015-12-03,167.93,372.11,1195.6,3343.34,7823.63,3663.82,11225.11,4730.21
2015-12-04,167.25,370.5899,1191.1,3330.75,7800.54,3653.01,11188.52,4714.79
2015-12-07,168.11,372.48,1201.8599,3360.21,7868.47,3683.64,11291.84,4756.41
2015-12-08,165.07,365.75,1179.42,3297.46,7747.9,3627.13,11114.86,4681.86
2015-12-09,164.37,364.19,1172.17,3277.21,7679.66,3595.08,11009.44,4637.45
2015-12-10,163.94,363.21,1169.59,3269.9699,7663.55,3587.54,11003.76,4635.06
2015-12-11,160.6,355.79,1145.71,3203.21,7525.21,3522.78,10800.78,4549.56
2015-12-14,157.77,349.54,1122.83,3139.2399,7405.2,3466.42,10619.19,4473.07
2015-12-15,162.31,359.58,1159.41,3241.51,7622.28,3568.01,10954.72,4614.4
2015-12-16,162.69,360.43,1161.29,3246.78,7645.29,3578.78,10979.09,4624.67
2015-12-17,164.72,364.9,1182.64,3306.4699,7732.0,3619.35,11104.6,4677.54
2015-12-18,163.06,361.23,1166.28,3260.7199,7647.48,3579.79,10980.5,4625.26
2015-12-21,161.27,357.15,1150.13,3213.01,7563.92,3536.13,10854.98,4565.17
2015-12-22,161.1399,356.87,1150.6,3214.32,7565.14,3536.7,10860.76,4567.6
2015-12-23,165.44,366.39,1176.5,3286.68,7731.97,3614.69,11115.01,4674.53
2015-12-24,165.4,366.2799,1175.71,3284.4699,7716.09,3607.27,11088.02,4663.18
2015-12-28,164.6,364.49,1165.69,3256.4899,7652.58,3577.58,10980.47,4617.95
2015-12-29,166.94,369.68,1186.38,3314.28,7785.98,3639.94,11178.81,4701.36
2015-12-30,166.05,367.7,1176.97,3287.98,7755.29,3625.59,11121.22,4677.14
2015-12-31,165.2,365.81,1169.64,3267.52,7694.06,3596.97,11025.92,4637.06
2016-01-04,161.07,356.66,1132.8599,3164.76,7509.73,3510.8,10753.39,4522.45
2016-01-05,162.07,358.88,1137.6,3178.01,7536.17,3523.15,10789.48,4537.63
2016-01-06,160.03,354.35,1123.75,3139.32,7440.19,3478.27,10653.59,4480.47
2016-01-07,156.5,346.51,1104.19,3084.68,7313.75,3419.15,10470.75,4403.58
2016-01-08,154.1699,341.35,1085.8599,3033.4699,7209.49,3370.41,10304.73,4333.76
2016-01-11,153.66,340.23,1083.72,3027.4899,7172.32,3353.04,10254.75,4312.74
2016-01-12,155.04,343.22,1097.71,3064.66,7275.53,3401.29,10411.71,4378.75
2016-01-13,155.68,344.63,1100.7,3073.02,7298.78,3412.14,10443.07,4391.94
2016-01-14,153.33,339.42,1083.15,3024.0,7165.27,3349.72,10255.12,4312.89
2016-01-15,149.0,329.8399,1057.53,2952.48,6998.87,3271.93,10010.85,4210.16
2016-01-18,148.46,328.64,1051.41,2935.39,6952.83,3250.4,9961.88,4189.57
2016-01-19,150.4,332.93,1067.56,2980.4899,7088.55,3313.55,10159.65,4272.26
2016-01-20,145.59,322.29,1032.5,2882.59,6851.9,3202.74,9809.34,4124.95
2016-01-21,148.4199,328.51,1054.46,2943.92,6976.22,3260.51,10004.34,4206.4
2016-01-22,152.87,338.36,1082.8599,3023.21,7194.12,3362.36,10314.21,4336.69
2016-01-25,151.93,336.27,1075.19,3001.78,7165.53,3348.99,10253.9,4311.33
2016-01-26,153.25,339.2,1086.31,3032.84,7232.17,3380.14,10362.07,4356.81
2016-01-27,153.78,340.24,1091.6099,3043.4699,7271.64,3398.58,10418.08,4380.36
2016-01-28,151.37,334.89,1068.64,2979.42,7177.19,3354.44,10279.66,4322.16
2016-01-29,154.7,342.27,1092.19,3045.09,7332.15,3426.87,10505.26,4417.02
2016-02-01,154.4199,341.61,1083.95,3021.01,7308.38,3412.51,10459.11,4392.33
2016-02-02,151.25,334.5899,1059.14,2951.85,7139.93,3333.85,10201.13,4283.99
2016-02-03,148.9199,329.43,1039.32,2896.63,7040.58,3287.46,10065.33,4226.96
2016-02-04,148.65,328.76,1042.69,2905.3,7038.45,3286.46,10069.06,4228.53
2016-02-05,147.35,325.9,1033.39,2879.39,6989.92,3263.72,10002.73,4200.67
2016-02-08,142.1399,314.36,999.58,2785.17,6755.19,3153.51,9682.78,4066.31
2016-02-09,139.9,309.39,982.11,2736.5,6646.02,3102.54,9519.03,3997.54
2016-02-10,142.52,315.19,1000.97,2789.05,6749.81,3150.99,9670.61,4061.2
2016-02-11,137.31,303.58,961.96,2680.35,6486.62,3028.13,9278.93,3896.71
2016-02-12,141.3,312.41,989.17,2756.16,6631.56,3095.79,9513.12,3995.06
2016-02-15,145.53,321.76,1017.05,2833.87,6832.9,3189.78,9799.32,4115.25
2016-02-16,144.91,320.37,1012.53,2821.26,6832.07,3189.38,9788.38,4110.66
2016-02-17,148.71,328.77,1039.97,2897.7199,7025.48,3279.67,10080.83,4233.47
2016-02-18,148.8899,328.91,1039.05,2895.15,7046.57,3289.51,10095.8,4239.76
2016-02-19,147.74,326.37,1030.4,2871.05,7014.47,3274.53,10055.99,4223.04
2016-02-22,150.21,331.82,1052.96,2933.91,7133.85,3330.26,10236.16,4298.7
2016-02-23,148.38,327.7799,1036.26,2887.38,7048.99,3290.65,10092.62,4238.42
2016-02-24,144.96,320.23,1012.17,2820.2399,6916.75,3228.82,9894.77,4155.34
